Work_ID,MP_Name,State,Constituency,Work_Type,District,Date,Amount,Payment_Status,work_description,risk_score,risk_level,reason,cost_score,cost_z,cost_ratio,cost_peer_group,mismatch_score,Declared_Work_Type,Predicted_Work_Type,Confidence_In_Declared_Type,conc_score,conc_score_per_work,conc_ratio,portfolio_share,dup_score,dup_similarity,duplicate_of_work_id,dup_amount_corroborated,dup_reason,comparison_group,evidence
WS/MP18227/2024-2025/148772,DAROGA PRASAD SAROJ,Uttar Pradesh,LALGANJ (SC),Lighting of public spaces,AZAMGARH,25-Mar-2026,1206957.0,Completed,tahsil bar me solar painal ka nirmad,92,Critical - Priority Investigation,"Cost is 6.9x the median for 'Lighting of public spaces' works in Uttar Pradesh (₹1,206,957 (₹12.07 lakh) vs. median ₹176,130 (₹1.76 lakh), n=1218 comparable works). | Description reads as 'Street lights', not the declared 'Lighting of public spaces' (model gives the declared category only 3.5% match confidence). | 100% text-similar AND same claimed amount as another 'Lighting of public spaces' work by the same MP (WS/MP18227/2024-2025/148771) — check for duplicate or split-billed claim.",40,5.153634745382261,6.852648611820816,state,22,Lighting of public spaces,Street lights,0.0348,0,0,1.4912695800681348,0.2996371443920467,30,1.0,WS/MP18227/2024-2025/148771,True,100% text-similar AND same claimed amount as another 'Lighting of public spaces' work by the same MP (WS/MP18227/2024-2025/148771) — check for duplicate or split-billed claim.,Lighting of public spaces,"{'cost_anomaly': {'score': 40, 'z': 5.15, 'ratio_to_peer_median': 6.85, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 22, 'declared_type_confidence': 0.0348}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.49, 'portfolio_share': 0.3}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18227/2024-2025/148771', 'amount_corroborated': True}}"
WS/MP18040/2025-2026/184184,RAJ BHUSHAN CHOUDHARY,Bihar,MUZAFFARPUR,Purchase of furniture and fixtures for educational purposes,MUZAFFARPUR,24-May-2025,4980000.0,Completed,Purchase of book shelves for library of govt schools.,73,Critical - Priority Investigation,"Cost is 5.0x the median for 'Purchase of furniture and fixtures for educational purposes' works nationally (₹4,980,000 (₹49.80 lakh) vs. median ₹1,000,000 (₹10.00 lakh), n=53 comparable works). | Description reads as 'Purchase Books for Library', not the declared 'Purchase of furniture and fixtures for educational purposes' (model gives the declared category only 1.5% match confidence). | 100% text-similar AND same claimed amount as another 'Purchase of furniture and fixtures for educational purposes' work by the same MP (WS/MP18040/2024-2025/157358) — check for duplicate or split-billed claim.",13,2.316388287307243,4.980000000000002,national,30,Purchase of furniture and fixtures for educational purposes,Purchase Books for Library,0.0148,0,0,5.718738504761746,0.23454457789334934,30,1.0,WS/MP18040/2024-2025/157358,True,100% text-similar AND same claimed amount as another 'Purchase of furniture and fixtures for educational purposes' work by the same MP (WS/MP18040/2024-2025/157358) — check for duplicate or split-billed claim.,Purchase of furniture and fixtures for educational purposes,"{'cost_anomaly': {'score': 13, 'z': 2.32, 'ratio_to_peer_median': 4.98, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 30, 'declared_type_confidence': 0.0148}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 5.72, 'portfolio_share': 0.235}, 'duplicate_work': {'score': 30, 'similarity': 1.0, 'duplicate_of_work_id': 'WS/MP18040/2024-2025/157358', 'amount_corroborated': True}}"
WS/MP18263/2025-2026/149678,KOTA SRINIVAS POOJARY,Karnataka,UDUPI CHIKMAGALUR,"Construction of roads, link roads, pathways or any other road with or without drainage system",UDUPI,20-Jun-2025,499759.0,Completed,"Udupi district, Hebri taluk Belve Gram Panchayat area Gummahola, Gadi Rama Nayka home road development work. (ST)",0,Low - Normal Pattern,No anomaly signal triggered.,0,-0.0017835925831973622,0.9995180000000006,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.0808,0,0,0.9512810486343858,0.8577945625862766,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': -0.0, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.0808}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.95, 'portfolio_share': 0.858}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191719,Kangana Ranaut,Himachal Pradesh,MANDI,"Construction of roads, link roads, pathways or any other road with or without drainage system",MANDI,13-Aug-2026,200000.0,Completed,CONSTRUCTION OF Link Road from Jarol-Salwana road to Chari Via Bila Ra Thau in GP Jarol. Work Executing Agency- BDO Sundernagar.,0,Low - Normal Pattern,No anomaly signal triggered.,0,0.005749199976293222,1.0016257926253274,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1733,0,0,0.7496457603466924,0.32271271131697354,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': 0.01, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1733}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.75, 'portfolio_share': 0.323}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18173/2025-2026/196633,THARANIVENTHAN M S,Tamil Nadu,ARANI,Setting up of laboratories,TIRUVANNAMALAI,02-Sep-2026,625000.0,Completed,"Supply of Lab Equipments to the Govt Girls Higher Secondary School,   Peranamallur ( Savings )",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.0,1.041666666666667,state,0,Setting up of laboratories,Setting up of laboratories,0.6332,0,0,0.9027777777777792,0.251207915872154,0,0.0,,False,,Setting up of laboratories,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.04, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.6332}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.9, 'portfolio_share': 0.251}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18173/2025-2026/196630,THARANIVENTHAN M S,Tamil Nadu,ARANI,Setting up of laboratories,TIRUVANNAMALAI,02-Sep-2026,625000.0,Completed,"Supply of Lab Equipments to the Govt Girls Higher Secondary School,   Desur ( Savings )",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.0,1.041666666666667,state,0,Setting up of laboratories,Setting up of laboratories,0.5119,0,0,0.9027777777777792,0.251207915872154,0,0.0,,False,,Setting up of laboratories,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.04, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.5119}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.9, 'portfolio_share': 0.251}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18173/2025-2026/196629,THARANIVENTHAN M S,Tamil Nadu,ARANI,Setting up of laboratories,TIRUVANNAMALAI,02-Sep-2026,625000.0,Completed,"Supply of Lab Equipments to the Govt Higher Secondary School,  Nedungunam ( Savings )",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.0,1.041666666666667,state,0,Setting up of laboratories,Setting up of laboratories,0.6694,0,0,0.9027777777777792,0.251207915872154,0,0.0,,False,,Setting up of laboratories,"{'cost_anomaly': {'score': 0, 'z': 0.0, 'ratio_to_peer_median': 1.04, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.6694}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.9, 'portfolio_share': 0.251}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP582/2024-2025/137338,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),Lighting of public spaces,SURAT,04-Jul-2025,192000.0,Completed,"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Mandvi nagar Near crematorium  Taluka Mandvi, District Surat",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.6745,1.0001041775184916,state,0,Lighting of public spaces,Lighting of public spaces,0.0687,0,0,1.0669858480915821,0.43228348549422524,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 0.67, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.0687}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.07, 'portfolio_share': 0.432}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP582/2024-2025/137339,Prabhubhai Nagarbhai Vasava,Gujarat,BARDOLI(ST),Lighting of public spaces,SURAT,04-Jul-2025,192000.0,Completed,"The following facility work regarding placing electricity pole near the field in front of the P.S., fixing till commissioning 11.00 M.T.R.G.I. Tuber Light Poles with 150 Volt 6 Flooded LEDs Lights Attachment and Leader with 1 Year Maintenance Work Nos.1, at Mandvi Nagar Nava faliya Near Jay Rathod House Taluka Mandvi, District Surat",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.6745,1.0001041775184916,state,0,Lighting of public spaces,Lighting of public spaces,0.0806,0,0,1.0669858480915821,0.43228348549422524,0,0.0,,False,,Lighting of public spaces,"{'cost_anomaly': {'score': 0, 'z': 0.67, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.0806}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.07, 'portfolio_share': 0.432}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP487/2024-2025/168118,Shri Satish Kumar Gautam,Uttar Pradesh,ALIGARH,"Construction of roads, link roads, pathways or any other road with or without drainage system",ALIGARH,04-Oct-2025,1371216.0,Completed,Surendra Nagar Majra Umari me Jhabbu ke Ghar se Main road Kali Sadak Tak Interloking Nirman Karya Lambai 100 Mt.,0,Low - Normal Pattern,No anomaly signal triggered.,0,0.624782128624373,1.3998040586293663,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.2112,0,0,1.4574274144613717,1.0,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': 0.62, 'ratio_to_peer_median': 1.4, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2112}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.46, 'portfolio_share': 1.0}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP487/2024-2025/168122,Shri Satish Kumar Gautam,Uttar Pradesh,ALIGARH,"Construction of roads, link roads, pathways or any other road with or without drainage system",ALIGARH,04-Oct-2025,345492.0,Completed,Gram bankner Majra Rustamgarh me Jayprakash ki Chaupal ka Jayveer Singh ke Ghar Tak Interloking Nirman Karya Lambai 35 Mt.,0,Low - Normal Pattern,No anomaly signal triggered.,0,-1.9359355847141462,0.35269505593865375,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1134,0,0,1.4574274144613717,1.0,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': -1.94, 'ratio_to_peer_median': 0.35, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1134}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.46, 'portfolio_share': 1.0}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP487/2024-2025/168124,Shri Satish Kumar Gautam,Uttar Pradesh,ALIGARH,"Construction of roads, link roads, pathways or any other road with or without drainage system",ALIGARH,04-Oct-2025,1784956.0,Completed,Resari me Ashok ke Ghar se Mhumiya Baba Mandir Tak Interloking Nirman Karya Lambai 175 Mt.,0,Low - Normal Pattern,No anomaly signal triggered.,0,1.114632362595178,1.8221699960289548,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1442,0,0,1.4574274144613717,1.0,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': 1.11, 'ratio_to_peer_median': 1.82, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1442}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.46, 'portfolio_share': 1.0}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18033/2025-2026/169401,JITAN RAM MANJHI,Bihar,GAYA (SC),"Construction of roads, link roads, pathways or any other road with or without drainage system",GAYA,16-Jun-2025,1495862.0,Completed,"Construction of PCC road with Nali in Kaler Road-2 (West) Gaya Nagar Nigam, Ward No. 29, Ekta Colony, Block-Nagar Chandauti (from the house of Shri Sanjay Kumar via Shri Madan Manjhi to the house of Shri Harendra Singh)",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.8282769068209138,1.5078747314024714,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.2548,0,0,0.43182566199209643,0.9528809152067962,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': 0.83, 'ratio_to_peer_median': 1.51, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2548}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.43, 'portfolio_share': 0.953}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191709,Kangana Ranaut,Himachal Pradesh,MANDI,"Construction of roads, link roads, pathways or any other road with or without drainage system",MANDI,19-Aug-2026,199005.0,Completed,CONSTRUCTION OF Link Road from Rehoch Harijan Basti to Naral Village. GP Batwara. Work Executing Agency- BDO Sundernagar,0,Low - Normal Pattern,No anomaly signal triggered.,0,-0.011901856399299204,0.9966427043070164,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1158,0,0,0.7496457603466924,0.32271271131697354,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': -0.01, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1158}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.75, 'portfolio_share': 0.323}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191712,Kangana Ranaut,Himachal Pradesh,MANDI,Construction of public toilets and bathrooms,MANDI,19-Aug-2026,97988.0,Completed,CONSTRUCTION OF Bath room at village Swadi. GP Kangoo. Work Executing Agency- BDO Sundernagar.,0,Low - Normal Pattern,No anomaly signal triggered.,0,-1.1264871152670055,0.2191078289792494,national,0,Construction of public toilets and bathrooms,Construction of public toilets and bathrooms,0.6203,0,0,0.6579965433989756,0.03656920429716267,0,0.0,,False,,Construction of public toilets and bathrooms,"{'cost_anomaly': {'score': 0, 'z': -1.13, 'ratio_to_peer_median': 0.22, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.6203}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.66, 'portfolio_share': 0.037}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191713,Kangana Ranaut,Himachal Pradesh,MANDI,Construction of public toilets and bathrooms,MANDI,19-Aug-2026,97834.0,Completed,CONSTRUCTION OF Bath room at Dehvi Khad in GP Kangoo. Work Executing Agency- BDO Sundernagar.,0,Low - Normal Pattern,No anomaly signal triggered.,0,-1.127654164168807,0.21876347451071443,national,0,Construction of public toilets and bathrooms,Construction of public toilets and bathrooms,0.6228,0,0,0.6579965433989756,0.03656920429716267,0,0.0,,False,,Construction of public toilets and bathrooms,"{'cost_anomaly': {'score': 0, 'z': -1.13, 'ratio_to_peer_median': 0.22, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.6228}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.66, 'portfolio_share': 0.037}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191718,Kangana Ranaut,Himachal Pradesh,MANDI,"Construction of roads, link roads, pathways or any other road with or without drainage system",MANDI,29-Aug-2026,100000.0,Completed,Construction Of Link Road from Dagihan to Jarlu Via SC BAsti Taraa in GP Barto. Work Executing Agency BDO Sundernagar.,0,Low - Normal Pattern,No anomaly signal triggered.,0,-2.4473805784460687,0.5008128963126637,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1109,0,0,0.7496457603466924,0.32271271131697354,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': -2.45, 'ratio_to_peer_median': 0.5, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1109}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.75, 'portfolio_share': 0.323}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18076/2025-2026/162860,DR C N MANJUNATH,Karnataka,BANGALORE RURAL,Construction of community centers and community halls,Bengaluru South,23-Jun-2025,498617.0,Completed,"Construction of community centers and community halls at Ibbalakahalli (Thimmasandra), Lakshmipura Grama Panchayath, Ramanagara Taluk and District, Karnataka State.",0,Low - Normal Pattern,No anomaly signal triggered.,0,-1.1038284223302306,0.9972340000000006,state,0,Construction of community centers and community halls,Construction of community centers and community halls,0.2382,0,0,2.68018011677562,0.29547824731141875,0,0.0,,False,,Construction of community centers and community halls,"{'cost_anomaly': {'score': 0, 'z': -1.1, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.2382}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 2.68, 'portfolio_share': 0.295}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP829/2024-2025/150791,Smt Sajda Ahmed,West Bengal,ULUBERIA,Construction of culverts and bridges,HOWRAH,16-Jun-2025,493170.0,Completed,Construction of Culvert at  Barberia Madhyapara - Majipara Crossing under Hatgacha II GP,0,Low - Normal Pattern,No anomaly signal triggered.,0,-1.1741145121136793,0.49434555372676214,national,0,Construction of culverts and bridges,Construction of culverts and bridges,0.3064,0,0,1.9854975783052389,0.19929750546961575,0,0.0,,False,,Construction of culverts and bridges,"{'cost_anomaly': {'score': 0, 'z': -1.17, 'ratio_to_peer_median': 0.49, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.3064}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 1.99, 'portfolio_share': 0.199}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191717,Kangana Ranaut,Himachal Pradesh,MANDI,"Construction of roads, link roads, pathways or any other road with or without drainage system",MANDI,29-Aug-2026,100000.0,Completed,CONSTRUCTION OF Concrete Road from Badon road to SC Basti Jendrehadu in GP Barto.  Work Executing Agency- BDO Sundernagar.,0,Low - Normal Pattern,No anomaly signal triggered.,0,-2.4473805784460687,0.5008128963126637,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1757,0,0,0.7496457603466924,0.32271271131697354,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': -2.45, 'ratio_to_peer_median': 0.5, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1757}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.75, 'portfolio_share': 0.323}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18047/2024-2025/155610,MANISH TEWARI,Chandigarh,CHANDIGARH,Providing CCTV camera system for security of public areas,CHANDIGARH,10-Jul-2025,495201.0,Completed,"Installation of cctv cameras in ward no. 30 (Sec-41, Buterla & Badheri), Chandigarh.",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.14241686728392514,1.0782541053792616,state,0,Providing CCTV camera system for security of public areas,Providing CCTV camera system for security of public areas,0.5106,0,0,2.647744014040838,0.8000292694587251,0,0.0,,False,,Providing CCTV camera system for security of public areas,"{'cost_anomaly': {'score': 0, 'z': 0.14, 'ratio_to_peer_median': 1.08, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.5106}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 2.65, 'portfolio_share': 0.8}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP826/2024-2025/135533,Raju Bista,West Bengal,DARJEELING,"Construction of roads, link roads, pathways or any other road with or without drainage system",KALIMPONG,16-Jun-2025,429493.0,Completed,"Construction of concrete road from Sauney Dhara to ICDS Center at Dalim GP, Sansad 6  Ref: Yuvraj Sharma (9933524893), Member, Dalim GP",0,Low - Normal Pattern,No anomaly signal triggered.,0,0.4018678749645915,1.2335655940167507,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1055,0,0,0.2570220386437607,0.07260634376557595,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': 0.4, 'ratio_to_peer_median': 1.23, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1055}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.26, 'portfolio_share': 0.073}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191714,Kangana Ranaut,Himachal Pradesh,MANDI,Construction of public toilets and bathrooms,MANDI,19-Aug-2026,98443.0,Completed,CONSTRUCTION OF Bath room at near pump house Kangoo in GP Kangoo. Work Executing Agency- BDO Sundernagar.,0,Low - Normal Pattern,No anomaly signal triggered.,0,-1.123049701028551,0.2201252399090118,national,0,Construction of public toilets and bathrooms,Construction of public toilets and bathrooms,0.4864,0,0,0.6579965433989756,0.03656920429716267,0,0.0,,False,,Construction of public toilets and bathrooms,"{'cost_anomaly': {'score': 0, 'z': -1.12, 'ratio_to_peer_median': 0.22, 'peer_group_scope': 'national'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.4864}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.66, 'portfolio_share': 0.037}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18328/2025-2026/191724,Kangana Ranaut,Himachal Pradesh,MANDI,"Construction of roads, link roads, pathways or any other road with or without drainage system",MANDI,19-Aug-2026,200000.0,Completed,CONSTRUCTION OF Concrete Road from Harijan Basti village Dadol in GP Khilra. e Patrahan in GP Kapahi. Work Executing Agency- BDO Sundernagar,0,Low - Normal Pattern,No anomaly signal triggered.,0,0.005749199976293222,1.0016257926253274,state,0,"Construction of roads, link roads, pathways or any other road with or without drainage system","Construction of roads, link roads, pathways or any other road with or without drainage system",0.1097,0,0,0.7496457603466924,0.32271271131697354,0,0.0,,False,,"Construction of roads, link roads, pathways or any other road with or without drainage system","{'cost_anomaly': {'score': 0, 'z': 0.01, 'ratio_to_peer_median': 1.0, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.1097}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 0.75, 'portfolio_share': 0.323}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18338/2025-2026/152011,CHAMALA KIRAN KUMAR REDDY,Telangana,BHONGIR,Street lights,YADADRI BHUVANAGIRI,16-Jun-2025,97019.0,Completed,PROVIDING OF STREET LIGHTS IN VANGALA VILLAGE,0,Low - Normal Pattern,No anomaly signal triggered.,0,-0.06627851941560021,0.9711028366664672,state,0,Street lights,Street lights,0.8658,0,0,9.978673965067074,0.8004528944918526,0,0.0,,False,,Street lights,"{'cost_anomaly': {'score': 0, 'z': -0.07, 'ratio_to_peer_median': 0.97, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.8658}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 9.98, 'portfolio_share': 0.8}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
WS/MP18047/2024-2025/175997,MANISH TEWARI,Chandigarh,CHANDIGARH,Providing CCTV camera system for security of public areas,CHANDIGARH,20-Aug-2025,951024.0,Completed,"For installation of CCTV cameras on outskirt of Sector 45, Ward No. 34, U.T Chandigarh.",0,Low - Normal Pattern,No anomaly signal triggered.,0,1.3759430656805371,2.0707662793778825,state,0,Providing CCTV camera system for security of public areas,Providing CCTV camera system for security of public areas,0.6087,0,0,2.647744014040838,0.8000292694587251,0,0.0,,False,,Providing CCTV camera system for security of public areas,"{'cost_anomaly': {'score': 0, 'z': 1.38, 'ratio_to_peer_median': 2.07, 'peer_group_scope': 'state'}, 'text_mismatch': {'score': 0, 'declared_type_confidence': 0.6087}, 'mp_category_concentration': {'score': 0, 'score_per_work': 0, 'ratio_to_peer_mp_median': 2.65, 'portfolio_share': 0.8}, 'duplicate_work': {'score': 0, 'similarity': 0.0, 'duplicate_of_work_id': None, 'amount_corroborated': False}}"
